id,英文名,中文名,英文地址,纬度,经度,英文城市,中文城市,google纬度,google经度,高德纬度,高德经度,距离,距离分类,选择的纬度,选择的经度,选择的经纬度,原始经纬度
923890,7 Days Inn Yantai Dahaiyang Street Branch,7天连锁酒店烟台大海阳路店,No.71 Dahaiyang Street,37.534752,121.374428,Yantai,烟台,121.3695052,37.53392338,121.3697877,37.53438299,0.412170505,0.5,121.3697877,37.53438299,"37.534752,121.374428","37.534382989429524,121.36978770996438"
923892,Green Tree Inn Xiangshan Transportation Center Bai Hua Road,格林豪泰浙江省宁波市象山客运中心百花路快捷酒店,No.67 Bai Hua Road,29.476706,121.869339,Ningbo,宁波,,,121.8648618,29.46425094,1.447251134,5,121.8648618,29.46425094,"29.476706,121.869339","29.46425094202801,121.86486179781762"
923893,Yiwu Li Rong Hotel,义乌骊融酒店,No.1237 Gong Ren North Road,29.342771,120.106467,Yiwu,义乌,120.10192,29.34563792,120.1018089,29.34571683,0.544031359,1,120.10192,29.34563792,"29.342771,120.106467","29.345637915373562,120.10192001415567"
923904,7 Days Inn Yantai Zhifu District Hongqi West Street Zhichuyuan Branch,7天连锁酒店烟台芝罘区红旗西路只楚园店,"Gongjiadao Community, Hongqi West Street",37.529194,121.300034,Yantai,烟台,,,121.296891,37.52917255,0.277826494,0.5,121.296891,37.52917255,"37.529194,121.300034","37.529172545188764,121.29689096409639"
923908,Mansion 1940,桂林虞山公馆,"No.21 Huan Cheng North Road, Die Cai District, Guilin",25.301865,110.301452,Guilin,桂林,110.2910624,25.30350981,110.2970498,25.30497742,0.561602903,1,110.2970498,25.30497742,"25.301865,110.301452","25.304977420216698,110.29704978031033"
923923,Xin Liang Hotel,成都新良酒店,"No. 246, Shang Dongda Road,East Ave",30.659737,104.080219,Chengdu,成都,-84.2953052,33.775405,104.0713671,30.65641086,0.925064753,1,104.0713671,30.65641086,"30.659737,104.080219","30.656410859710423,104.07136713102689"
923934,7 Days Inn Dalian Qian Shan Road Railway Station Food Street Branch,7天连锁酒店大连千山路地铁站美食街店,"No. 151 Shan Dong Road, Gan Jing Zi District",38.985882,121.584869,Dalian,大连,,,121.5752524,38.97373096,1.58556713,5,121.5752524,38.97373096,"38.985882,121.584869","38.97373095925507,121.57525243217246"
923935,7 Days Inn Wuhan Hankou Railway Station Caishen Square Branch,7天连锁酒店武汉汉口火车站财神广场店,No.15 Jin Dun Road,30.618372,114.25843,Wuhan,武汉,114.2520673,30.61997301,114.2521604,30.61975007,0.620253728,1,114.2521604,30.61975007,"30.618372,114.25843","30.619750071609896,114.25216036759242"
923936,7 Days Inn Tianjin Railway Station Houguangchang Xinkailu Weilai Square Branch,7天连锁酒店天津火车站后广场新开路未来广场店,"No.27 Nan He Street, Xin Kai Road",39.134132,117.225655,Tianjin,天津,,,117.2195044,39.13318231,0.5421504,1,117.2195044,39.13318231,"39.134132,117.225655","39.13318230541602,117.2195044119342"
923938,7 Days Inn the square after Tianjin Railway Station stands,7天连锁酒店天津火车站后广场店,"Rong Xin Apartment, Hua Xing Avenue",39.140835,117.215164,Tianjin,天津,,,117.2088185,39.13962238,0.564881339,1,117.2088185,39.13962238,"39.140835,117.215164","39.139622379475064,117.20881845616579"
923940,7 Days Inn Chibi Train Station Branch,7天连锁酒店赤壁火车站店,No.306 Hebei Street,29.726252,113.916908,Xianning,咸宁,,,113.9116612,29.72890559,0.586686721,1,113.9116612,29.72890559,"29.726252,113.916908","29.728905593179423,113.91166119025534"
923942,7 Days Inn Dehong Mangshi Tuanjie Street Branch,7天连锁酒店德宏芒市团结大街店,"No.222 Tuanjie Street,Mangshi",24.454014,98.586525,Dehong,德宏州,,,98.57503022,24.42865812,3.040798291,5,98.57503022,24.42865812,"24.454014,98.586525","24.428658124886788,98.57503021524731"
923944,7 Days Inn Fuding Train Station Branch,7天连锁酒店福鼎火车站店,"No.206 Jinfu Road,Wulipai,Tongcheng Street",27.30002,120.208191,Ningde,宁德,120.2043555,27.30402761,120.2044367,27.30403872,0.580005564,1,120.2044367,27.30403872,"27.30002,120.208191","27.304038720041493,120.2044367263912"
923945,7 Days Inn Leiyang Wuyi East Road Branch,7天连锁酒店耒阳五一东路店,"No.132 Wuyi East Road,Leiyang City",26.409878,112.85376,Hengyang,衡阳,,,112.8478766,26.41295094,0.678557075,1,112.8478766,26.41295094,"26.409878,112.85376","26.41295093722334,112.84787663708798"
923946,7 Days Inn Liangshan Quanpu Branch,7天连锁酒店梁山拳铺店,"No.2 Taifu Road, Liangshanxian",35.699699,116.12117,Jining,济宁,,,116.1151144,35.70377118,0.710279395,1,116.1151144,35.70377118,"35.699699,116.12117","35.70377117822093,116.11511437927675"
923947,7 Days Inn Neijiang Hanan Street Branch,7天连锁酒店内江汉安大道店,"No.289 Hanan Street, Dongxing District",29.603872,105.072479,Neijiang,内江,,,105.0665621,29.60618554,0.627899202,1,105.0665621,29.60618554,"29.603872,105.072479","29.606185541168657,105.06656214046698"
923949,7 Days Inn Shucheng Meihe East Road Branch,7天连锁酒店舒城梅河东路店,"Meihe East Road, Fucheng Xian",31.460821,116.960014,Liuan,六安,,,116.9596896,31.46252053,0.190944502,0.5,116.9596896,31.46252053,"31.460821,116.960014","31.46252052796406,116.95968961503434"
923950,7 Days Inn Xiaogan Beijing Road Branch,7天连锁酒店孝感北京路店,"No.69 Beijing Road, Xiaonan District",30.927208,113.939392,Xiaogan,孝感,113.9337406,30.92976534,113.9343508,30.93063981,0.610030256,1,113.9337406,30.92976534,"30.927208,113.939392","30.92976533559815,113.93374056687401"
923951,7 Days Inn Yuxi Mingzhu Road Branch,7天连锁酒店玉溪明珠路店,"No.96 Mingzhu Road,Hongta District",24.343416,102.532516,Yuxi,玉溪,102.5311031,24.34657326,102.531046,24.34658912,0.37795816,0.5,102.5311031,24.34657326,"24.343416,102.532516","24.34657325952483,102.5311031306425"
923976,7 Days Inn Beijing Fangzhuang Subway Station,7天连锁酒店北京方庄地铁站店,No. 157 Yujiafen Youanmenwai,39.85833,116.445084,Beijing,北京,,,116.4322704,39.85108544,1.359919669,5,116.4322704,39.85108544,"39.85833,116.445084","39.851085441412856,116.43227035200125"
923980,7 days Inn Hangzhou East Railway Station Zhanongkou Subway Station Branch,7天酒店杭州火车东站闸弄口地铁站店,"No.98,Tian Cheng Road",30.286549,120.196838,Hangzhou,杭州,120.1925342,30.28860209,120.1923407,30.28870476,0.472484963,0.5,120.1925342,30.28860209,"30.286549,120.196838","30.288602092127306,120.19253421679409"
923981,Sheng Tao Sha Sea View Apartment Hai An Ming DU,圣淘沙海景度假公寓海岸名都店,"Room 307, Building B, Hai An Ming Du, No.83, Youyi Road",18.27056,109.49902,Sanya,三亚,,,109.4881486,18.26666741,1.227661946,5,109.4881486,18.26666741,"18.27056,109.49902","18.266667409917797,109.48814862869858"
923983,7 Days Inn Wuhan Hubu Xiang Branch,7天连锁酒店武汉户部巷店,"No.70 Ziyou Road, Hubu Xiang",30.548435,114.297707,Wuhan,武汉,,,114.2918805,30.55098704,0.626567915,1,114.2918805,30.55098704,"30.548435,114.297707","30.550987039890085,114.29188048691809"
923991,7 Days Inn Beijing Summer Palace,7天连锁酒店北京颐和园店,"Northern of Xianghongqi Road Gongde Temple Bridge, Haidian District",40.003769,116.256012,Beijing,北京,,,116.299515,39.97199352,5.123793627,5+,116.299515,39.97199352,"40.003769,116.256012","39.97199352199606,116.299515042824"
923993,7 Days Inn Xian Sanqiao Subway Station Branch,7天连锁酒店西安三桥地铁站店,100 meter away from the Sanqiao Subway Station,34.295826,108.838867,Xian,西安,,,108.8268472,34.29016306,1.272481703,5,108.8268472,34.29016306,"34.295826,108.838867","34.290163064501556,108.82684720840219"
923994,7 Days Inn Xian Fengcheng 4th Road Airport Transfer Bus Station Branch,7天连锁酒店西安凤城四路机场大巴站店,Mingguang Road and Fengcheng 4th Road,34.332848,108.938622,Xian,西安,,,108.9273917,34.32836843,1.146731144,5,108.9273917,34.32836843,"34.332848,108.938622","34.32836842960945,108.92739166299086"
923995,7 Days Inn Xian West Gate Branch,7天连锁酒店西安西门店,No. 72 South of Huancheng West Road,34.26371,108.929413,Xian,西安,108.9182946,34.25949682,108.92225,34.2617618,0.694204062,1,108.92225,34.2617618,"34.26371,108.929413","34.26176179768028,108.92224998540766"
923996,7 Days Inn Xian  Wesy Gaoxin Taoyuan South Road Branch,7天连锁酒店西安西高新桃园南路店,No. 56 Taoyuan South Road,34.260815,108.907486,Xian,西安,,,108.8961986,34.25665302,1.137514534,5,108.8961986,34.25665302,"34.260815,108.907486","34.25665301829764,108.89619859098454"
923997,7 Days Inn Xian Fengcheng 2nd Road City Library Subway Station Branch,7天连锁酒店西安凤城二路市图书馆地铁站店,28th Floor Tower B Tiandi Time Square 2nd Road Fengcheng,34.32531,108.954285,Xian,西安,,,108.943281,34.32076721,1.131187167,5,108.943281,34.32076721,"34.32531,108.954285","34.320767210629974,108.94328095655915"
923998,7 Days Premium Hotel Xian North Gate Anyuan Gate Subway Station Branch,7天优品酒店西安北门安远门地铁站店,No. 22 Beiguan Zheng Street,34.285084,108.953278,Xian,西安,108.9424754,34.28440294,108.9421706,34.28057215,0.997522174,1,108.9424754,34.28440294,"34.285084,108.953278","34.28440293664824,108.94247536610845"
923999,7 Days Inn Wuhan Huangheloujingqu Yanzhi Road Branch,7天连锁酒店武汉黄鹤楼景区胭脂路店,No.13 Yanzhi Road,30.546047,114.308403,Wuhan,武汉,114.3028812,30.54853751,114.3028682,30.54846456,0.594875685,1,114.3028682,30.54846456,"30.546047,114.308403","30.548464559180278,114.30286818355168"
924000,7 Days Inn Bejing Happy Valley Fatou Subway Station Branch,7天连锁酒店北京欢乐谷景区垡头地铁站店,No. 32 Fatouxili,39.868305,116.517746,Beijing,北京,116.5051411,39.8613369,116.5053768,39.86075063,1.327308477,5,116.5051411,39.8613369,"39.868305,116.517746","39.86133690377895,116.5051410880028"
924001,GreenTree Inn Inner Mongolia WuLanChaBu Jining District Futaiyuyuan Express Hotel,格林豪泰内蒙古自治区乌兰察布市集宁区福泰御苑快捷酒店,"No.61 Jiefang Road, Jining District,",41.03035,113.115295,Ulanqab,乌兰察布,,,113.1224464,41.02597861,0.772911424,1,113.1224464,41.02597861,"41.03035,113.115295","41.02597860889295,113.12244643015336"
924002,GreenTree Inn Heze Mudan Road Bus Terminal Station Express Hotel,格林豪泰菏泽牡丹路汽车总站快捷酒店,"No.1100 Mudan South Road,Mudan District",35.2034,115.478973,Heze,菏泽,115.461848,35.24663104,115.461842,35.24671195,5.04326864,5+,115.461848,35.24663104,"35.2034,115.478973","35.24663104408233,115.46184798811571"
924003,Greentree Inn Guizhou Liupanshui Pan Country Hongguo Sanyuanpan Business Hotel,格林豪泰贵州六盘水盘县红果三圆盘商务酒店,"No.1 Jinqiu Road, Shengjing Street,Hongguo Zhen,Pan Xian",25.70054,104.470525,Liupanshui,六盘水,,,104.4695648,25.70228114,0.215625614,0.5,104.4695648,25.70228114,"25.70054,104.470525","25.702281137112447,104.46956479128309"
924006,7 days Inn Hangzhou North Bus Station Wanda Plaza Branch,7天酒店杭州汽车北站万达广场店,"No.209,Hua Yuan Gang Street",30.320965,120.118668,Hangzhou,杭州,120.1139389,30.32405524,120.1143246,30.3237476,0.519273485,1,120.1143246,30.3237476,"30.320965,120.118668","30.323747603258052,120.11432458131293"
924008,7 Days Inn Wuhan Hankou Railway Station Second Branch,7天连锁酒店武汉汉口火车站二店,No.34 Fa Zhan Da Dao,30.606056,114.233429,Wuhan,武汉,114.2334017,30.60885748,114.2330072,30.60915419,0.310590075,0.5,114.2334017,30.60885748,"30.606056,114.233429","30.608857475484225,114.23340168746584"
924018,Guilin Sky Garden Hotel,桂林花知堂精品民宿,"No 31, Jiefangqiao Dong Rd, Xiufeng District",25.277605,110.299964,Guilin,桂林,,,110.2952539,25.28038991,0.565894454,1,110.2952539,25.28038991,"25.277605,110.299964","25.28038991025233,110.29525388615393"
924019,7 Days Inn Beijing Jingtai Subway Station Temple of Heaven  South Gate Branch,7天连锁酒店北京景泰地铁站天坛南门店,No.10-35 Anlelin Road South Jingtai Bridge,39.870049,116.420105,Beijing,北京,116.4081655,39.86447811,116.4157605,39.8744349,0.61261236,1,116.4157605,39.8744349,"39.870049,116.420105","39.87443490038212,116.41576050330278"
924065,7 Days Inn Lhasa Ramoche Temple Branch,7天连锁酒店拉萨小昭寺店,"No.25,Sela South Street,Chengguan District",29.667881,91.140709,Lhasa,拉萨,91.13269763,29.66498067,91.13252837,29.66487147,0.839553394,1,91.13269763,29.66498067,"29.667881,91.140709","29.66498067479961,91.13269762513183"
924027,7 Days Inn Beijing Kechuang 9th Street,7天连锁酒店北京次渠科创九街店,Building 10 Dinghaiyuan SanLi,39.870049,116.420105,Beijing,北京,,,116.5577281,39.7961483,14.35661236,5+,116.5577281,39.7961483,"39.870049,116.420105","39.79614829794713,116.55772811401775"
924030,Xiamen Ivy Ocean View International Youth Hostel,厦门喜洲国际青年旅舍,Tatou Road No.123,24.435782,118.142586,Xiamen,厦门,,,118.1388113,24.43878412,0.507042165,1,118.1388113,24.43878412,"24.435782,118.142586","24.43878412230028,118.138811283651"
924031,Henghe Boutique Hotel Guangzhou,广州恒和精品酒店,No. 1093 Airport Road (Jichang Road),23.18927,113.260518,Guangzhou,广州,,,113.2551887,23.19189631,0.618289895,1,113.2551887,23.19189631,"23.18927,113.260518","23.19189630937295,113.25518867223589"
924034,7 Days Inn Railway Station Chengzhan Subway Station Branch,7天酒店杭州火车站城站地铁站店,No.744 Jiang Cheng Road,30.240063,120.179375,Hangzhou,杭州,120.1748487,30.24256594,120.1748287,30.2425509,0.516518085,1,120.1748487,30.24256594,"30.240063,120.179375","30.242565936630015,120.17484871143702"
924039,Huashuiwan No. 1 Hot Spring Hotel,花水湾第一村温泉酒店,"No. 138, Hushuiwan Wenquan South Road  ",30.563896,103.260615,Chengdu,成都,,,103.2585045,30.56577034,0.290125597,0.5,103.2585045,30.56577034,"30.563896,103.260615","30.565770339505836,103.25850448812186"
924040,7 Days Inn Wuhan Friendship Road Light Rail Station Branch,7天连锁酒店武汉友谊路轻轨站店,"No.7 Yanma Village, Qianjin Yi Road",30.573921,114.281685,Wuhan,武汉,,,114.2765708,30.57835916,0.694805799,1,114.2765708,30.57835916,"30.573921,114.281685","30.57835916376774,114.27657075777161"
924043,7 Days Inn Hangzhou Wenyi Road Wumei Living Plaza Branch,7天酒店杭州文一路物美生活广场店,No.9 Cui Bai Road,30.290739,120.123917,Hangzhou,杭州,,,120.1196325,30.29334627,0.503423871,1,120.1196325,30.29334627,"30.290739,120.123917","30.29334627464703,120.11963247214985"
924052,7 Days Inn Guanganmennei Subway Station,7天优品·北京广安门内地铁站店-高端经济型酒店,"No.8 Deyuan Alley, Guananmennei Avenue",39.894321,116.363281,Beijing,北京,,,116.350522,39.88710946,1.353521268,5,116.350522,39.88710946,"39.894321,116.363281","39.887109457331874,116.35052203121306"
924056,7 Days Inn Xining Dashizi Branch ,7天连锁酒店西宁大什字店,"No.17,South Street ,Chengzhong District",36.623837,101.789848,Xining,西宁,101.7813947,36.61782081,101.7847344,36.62173462,0.513469117,1,101.7847344,36.62173462,"36.623837,101.789848","36.621734617281,101.78473442667759"
924057,Yienting Hotel Guangzhou,广州易恩廷酒店,"No.33 Qifu Road, Baiyun District",23.1939,113.266165,Guangzhou,广州,,,113.2609697,23.19654865,0.607389688,1,113.2609697,23.19654865,"23.1939,113.266165","23.196548649069225,113.26096971131156"
924058,7 Days Inn Wuhan Jianghan Road Subway Station Branch,7天连锁酒店武汉江汉路地铁站店,No. 47 Jiang Han Road,30.584944,114.286415,Wuhan,武汉,114.275813,30.58105802,114.27905,30.58894824,0.834307108,1,114.27905,30.58894824,"30.584944,114.286415","30.588948240506138,114.27905000062357"
924059,7 Days Inn Xining Railway Station Branch,7天连锁酒店西宁火车站店,"No.23-137,Qilian Road, Chengdong District",36.632317,101.809128,Xining,西宁,101.7999567,36.62700359,101.8008508,36.62647235,0.984250818,1,101.8008508,36.62647235,"36.632317,101.809128","36.62647234629767,101.8008507781779"
924060,7 Days Inn Jinan Daming Lake East Gate Branch,7天连锁酒店济南大明湖东门店,"No.344,Beiyuan Street ,Tianqiao District",36.690666,117.036331,Jinan,济南,117.0237749,36.68436586,117.0238686,36.6843886,1.313725694,5,117.0238686,36.6843886,"36.690666,117.036331","36.6843885951856,117.02386857397403"
924061,7 Days Inn Xining Dashizi Center Branch,7天连锁酒店西宁大什字中心店,"No.6,South Street ,Chengzhong District",36.625675,101.789276,Xining,西宁,101.7812243,36.61983448,101.7811061,36.61979537,0.968905866,1,101.7812243,36.61983448,"36.625675,101.789276","36.61983448113385,101.78122433519026"
924064,7Days Inn Pingyao Ancient City,7天连锁酒店平遥古城店,"No. 15, Shuncheng Road, Pingyao, Shanxi",37.204876,112.169662,Jinzhong,晋中,112.1632394,37.20408211,112.1632555,37.20416909,0.574112115,1,112.1632555,37.20416909,"37.204876,112.169662","37.20416909292731,112.16325545603301"
924066,7 Days Inn Xining High-Tech Zone Tuanjie Bridge Branch,7天连锁酒店西宁高新区团结桥店,"No.61,Tuanjie Bridge, High-Tech Zone",36.577705,101.873466,Xining,西宁,,,101.86535,36.57154264,0.99765673,1,101.86535,36.57154264,"36.577705,101.873466","36.57154263647304,101.86535000832099"
924067,7 Days Inn Xining Business Walking Street Branch,7天连锁酒店西宁商业巷步行街店,"Level 4,Yonghe Building ,No.49, Xiguan Street ,Chengxi District",36.633976,101.763847,Xining,西宁,,,101.7564399,36.62806649,0.932172824,1,101.7564399,36.62806649,"36.633976,101.763847","36.628066488444205,101.75643987710022"
924068,7 Days Inn Lhasa Potala Palace Branch,7天连锁酒店拉萨布达拉宫店,"No.15,Niangre Road ,Chengguan District",29.669058,91.13028,Lhasa,拉萨,91.12210768,29.66613193,91.13252837,29.66487147,0.512571301,1,91.13252837,29.66487147,"29.669058,91.13028","29.664871472447132,91.13252837432212"
924079,7 Days Inn Beijing West Railway Station North Square Branch,7天连锁酒店北京西客站北广场店,No 126 Lianhuachi East Road,39.902321,116.322884,Beijing,北京,116.3101112,39.89533255,116.3214318,39.90099873,0.19229229,0.5,116.3214318,39.90099873,"39.902321,116.322884","39.90099872988919,116.32143183146567"
